Commodity,Year,Month,Pid,Production,Consumption
Coal,1988,1,79,,0.75027456
Coal,1989,1,79,,0.81684468
Coal,1990,1,79,,0.79507332
Coal,1991,1,79,,0.84615228
Coal,1992,1,79,,0.74608776
Coal,1993,1,79,,0.60959808
Coal,1994,1,79,,0.59954976
Coal,1995,1,79,,0.61378488
Coal,1996,1,79,,0.65397816
Coal,1997,1,79,,0.57275424
Coal,1998,1,79,,0.68119236
Coal,1999,1,79,,0.61001676
Coal,2000,1,79,,0.593140648
Coal,2001,1,79,,0.519076115
Coal,2002,1,79,,0.534995626
Coal,2003,1,79,,0.568725659
Coal,2004,1,79,,0.541398416
Coal,2005,1,79,,0.562264296
Coal,2006,1,79,,0.51954332
Coal,2007,1,79,,0.537872251
Coal,2008,1,79,,0.505472364
Coal,2009,1,79,,0.450101892
Coal,2010,1,79,,0.481935179
Coal,2011,1,79,,0.408984669
Coal,2012,1,79,,0.463321286
Coal,2013,1,79,,0.484179255
Coal,2014,1,79,,0.361612057
Coal,2015,1,79,,0.351009268
Coal,2016,1,79,,0.341559144
Coal,2017,1,79,,0.38811636
Coal,2018,1,79,,0.350937576
Coal,2019,1,79,,0.269694924
Coal,1965,1,82,,
Coal,1966,1,82,,
Coal,1967,1,82,,
Coal,1968,1,82,,
Coal,1969,1,82,,
Coal,1970,1,82,,
Coal,1971,1,82,,
Coal,1972,1,82,,
Coal,1973,1,82,,
Coal,1974,1,82,,
Coal,1975,1,82,,
Coal,1976,1,82,,
Coal,1977,1,82,,
Coal,1978,1,82,,
Coal,1979,1,82,,
Coal,1980,1,82,,
Coal,1981,1,82,,
Coal,1982,1,82,,
Coal,1983,1,82,,
Coal,1984,1,82,,
Coal,1985,1,82,,
Coal,1986,1,82,,
Coal,1987,1,82,,
Coal,1988,1,82,,
Coal,1989,1,82,,
Coal,1990,1,82,,
Coal,1991,1,82,,
Coal,1992,1,82,,
Coal,1993,1,82,,
Coal,1994,1,82,,
Coal,1995,1,82,,
Coal,1996,1,82,,
Coal,1997,1,82,,
Coal,1998,1,82,,
Coal,1999,1,82,,
Coal,2000,1,82,,
Coal,2001,1,82,,
Coal,2002,1,82,,
Coal,2003,1,82,,
Coal,2004,1,82,,
Coal,2005,1,82,,
Coal,2006,1,82,,
Coal,2007,1,82,,
Coal,2008,1,82,,
Coal,2009,1,82,,
Coal,2010,1,82,,
Coal,2011,1,82,,
Coal,2012,1,82,,
Coal,2013,1,82,,
Coal,2014,1,82,,
Coal,2015,1,82,,
Coal,2016,1,82,,
Coal,2017,1,82,,
Coal,2018,1,82,,
Coal,2019,1,82,,
Coal,1965,1,88,,6.730115535
Coal,1966,1,88,,6.283221935
Coal,1967,1,88,,6.052695959
Coal,1968,1,88,,6.139580504
Coal,1969,1,88,,6.32145772
Coal,1970,1,88,,6.242393196
Coal,1971,1,88,,5.973768108
Coal,1972,1,88,,5.831500644
Coal,1973,1,88,,5.850466848
Coal,1974,1,88,,5.875629516
Coal,1975,1,88,,5.322846312
Coal,1976,1,88,,5.619020544
Coal,1977,1,88,,5.396408388
Coal,1978,1,88,,5.466537288
Coal,1979,1,88,,5.784399144
Coal,1980,1,88,,5.917539384
Coal,1981,1,88,6.232198868,6.016724676
Coal,1982,1,88,6.259379014,5.873326776
Coal,1983,1,88,5.914334124,6.087481596
Coal,1984,1,88,5.986180491,6.282879552
Coal,1985,1,88,6.223015724,6.249594492
Coal,1986,1,88,6.008577705,5.905355796
Coal,1987,1,88,5.817838442,5.881072356
Coal,1988,1,88,5.772955845,5.811822684
Coal,1989,1,88,5.508399831,5.904350964
Coal,1990,1,88,5.235054788,5.506887
Coal,1991,1,88,4.44431068,4.836943
Coal,1992,1,88,4.087767858,4.372192736
Coal,1993,1,88,3.678092562,4.124787165
Coal,1994,1,88,3.389154253,4.001225736
Coal,1995,1,88,3.30964584,3.794181736
Coal,1996,1,88,3.097706294,3.777846736
Coal,1997,1,88,2.967088787,3.660545736
Coal,1998,1,88,2.721771301,3.573044362
Coal,1999,1,88,2.649403749,3.440093989
Coal,2000,1,88,2.541912054,3.571544989
Coal,2001,1,88,2.439100927,3.581769736
Coal,2002,1,88,2.446062601,3.589735736
Coal,2003,1,88,2.419921408,3.649031736
Coal,2004,1,88,2.445640834,3.557196045
Coal,2005,1,88,2.368550866,3.403394074
Coal,2006,1,88,2.233632661,3.539920562
Coal,2007,1,88,2.278209167,3.629832207
Coal,2008,1,88,2.097416981,3.354509632
Coal,2009,1,88,1.943289859,3.003452771
Coal,2010,1,88,1.921662003,3.22622
Coal,2011,1,88,1.956537003,3.278848
Coal,2012,1,88,2.000143003,3.369867
Coal,2013,1,88,1.889122003,3.468235
Coal,2014,1,88,1.847795433,3.333222
Coal,2015,1,88,1.792474003,3.294201
Coal,2016,1,88,1.659500003,3.203766
Coal,2017,1,88,1.650400155,3.009347
Coal,2018,1,88,1.581867444,2.904084
Coal,2019,1,88,1.26523986,2.304
Coal,1965,1,93,,0.088215876
Coal,1966,1,93,,0.088048404
Coal,1967,1,93,,0.08415468
Coal,1968,1,93,,0.09504036
Coal,1969,1,93,,0.091983996
Coal,1970,1,93,,0.105842304
Coal,1971,1,93,,0.156000168
Coal,1972,1,93,,0.16663464
Coal,1973,1,93,,0.195984108
Coal,1974,1,93,,0.20640924
Coal,1975,1,93,,0.270299808
Coal,1976,1,93,,0.319410972
Coal,1977,1,93,,0.339716952
Coal,1978,1,93,,0.30207762
Coal,1979,1,93,,0.165839148
Coal,1980,1,93,,0.165839148
Coal,1981,1,93,0.145610038,0.164164428
Coal,1982,1,93,0.152575366,0.166676508
Coal,1983,1,93,0.166496476,0.204399576
Coal,1984,1,93,0.18097443,0.218257884
Coal,1985,1,93,0.202556212,0.25309206
Coal,1986,1,93,0.211679165,0.241536492
Coal,1987,1,93,0.249913676,0.275742648
Coal,1988,1,93,0.263216676,0.309488256
Coal,1989,1,93,0.298150477,0.332724996
Coal,1990,1,93,0.298037358,0.337415761
Coal,1991,1,93,0.289031547,0.32461709
Coal,1992,1,93,0.292870851,0.338717647
Coal,1993,1,93,0.299904675,0.338570187
Coal,1994,1,93,0.308181966,0.339296723
Coal,1995,1,93,0.314432871,0.338155108
Coal,1996,1,93,0.300997434,0.328958886
Coal,1997,1,93,0.32264319,0.354279563
Coal,1998,1,93,0.340219368,0.370621607
Coal,1999,1,93,0.336380064,0.356504136
Coal,2000,1,93,0.344221932,0.377812101
Coal,2001,1,93,0.351356256,0.390513805
Coal,2002,1,93,0.359315346,0.375716273
Coal,2003,1,93,0.342312768,0.377738958
Coal,2004,1,93,0.357837414,0.387208913
Coal,2005,1,93,0.357468984,0.381953516
Coal,2006,1,93,0.342074112,0.351746717
Coal,2007,1,93,0.351234822,0.370858998
Coal,2008,1,93,0.340365906,0.349089313
Coal,2009,1,93,0.342308577,0.352829507
Coal,2010,1,93,0.306281163,0.329420104
Coal,2011,1,93,0.314215149,0.330658182
Coal,2012,1,93,0.336815508,0.340772026
Coal,2013,1,93,0.281700456,0.292540341
Coal,2014,1,93,0.267293694,0.281152831
Coal,2015,1,93,0.237611953,0.235586882
Coal,2016,1,93,0.166323268,0.182491601
Coal,2017,1,93,0.19122246,0.200807092
Coal,2018,1,93,0.178977578,0.191433643
Coal,2019,1,93,0.134132036,0.138658565
Coal,1965,1,106,,0.45677988
Coal,1966,1,106,,0.438064884
Coal,1967,1,106,,0.380035836
Coal,1968,1,106,,0.375095412
Coal,1969,1,106,,0.380705724
Coal,1970,1,106,,0.386902188
Coal,1971,1,106,,0.37450926
Coal,1972,1,106,,0.363958524
Coal,1973,1,106,,0.365842584
Coal,1974,1,106,,0.348927912
Coal,1975,1,106,,0.33243192
Coal,1976,1,106,,0.33682806
Coal,1977,1,106,,0.342605844
Coal,1978,1,106,,0.3422709
Coal,1979,1,106,,0.344908584
Coal,1980,1,106,,0.338209704
Coal,1981,1,106,0.300626708,0.339842556
Coal,1982,1,106,0.301326394,0.354328884
Coal,1983,1,106,0.289053721,0.333101808
Coal,1984,1,106,0.282358044,0.324142056
Coal,1985,1,106,0.274481321,0.318364272
Coal,1986,1,106,0.259673941,0.31463802
Coal,1987,1,106,0.257787631,0.314470548
Coal,1988,1,106,0.237570902,0.296718516
Coal,1989,1,106,0.227213984,0.265778064
Coal,1990,1,106,0.205539473,0.257793125
Coal,1991,1,106,0.198620256,0.240060143
Coal,1992,1,106,0.180625253,0.216485905
Coal,1993,1,106,0.155607205,0.195010677
Coal,1994,1,106,0.148366417,0.184993339
Coal,1995,1,106,0.150939997,0.181968293
Coal,1996,1,106,0.161218367,0.179700052
Coal,1997,1,106,0.16837758,0.171654195
Coal,1998,1,106,0.153899197,0.166578286
Coal,1999,1,106,0.142259696,0.173414409
Coal,2000,1,106,0.138823959,0.161975025
Coal,2001,1,106,0.126489802,0.153898436
Coal,2002,1,106,0.12391463,0.148488756
Coal,2003,1,106,0.127962518,0.151957729
Coal,2004,1,106,0.097445865,0.144085749
Coal,2005,1,106,0.073191377,0.128136972
Coal,2006,1,106,0.073545287,0.12862419
Coal,2007,1,106,0.074224093,0.130804299
Coal,2008,1,106,0.070906179,0.127058118
Coal,2009,1,106,0.065148492,0.10698237
Coal,2010,1,106,0.066707154,0.112711419
Coal,2011,1,106,0.068891533,0.113570927
Coal,2012,1,106,0.067259602,0.109272507
Coal,2013,1,106,0.067479493,0.095676963
Coal,2014,1,106,0.0664845,0.094575876
Coal,2015,1,106,0.063567515,0.098013909
Coal,2016,1,106,0.061231113,0.091823432
Coal,2017,1,106,0.053723301,0.093855998
Coal,2018,1,106,0.053224615,0.08879491
Coal,2019,1,106,0.062838312,0.078720859
Coal,1965,1,107,,0.000273675
Coal,1966,1,107,,0.000201516
Coal,1967,1,107,,0.000154877
Coal,1968,1,107,,0.000122318
Coal,1969,1,1.07E+02,,8.62E-05
Coal,1970,1,1.07E+02,,5.76E-05
Coal,1971,1,1.07E+02,,3.96E-05
Coal,1972,1,1.07E+02,,2.86E-05
Coal,1973,1,1.07E+02,,1.80E-05
Coal,1974,1,1.07E+02,,1.45E-05
Coal,1975,1,107,,0.000009744
Coal,1976,1,107,,0.000009912
Coal,1977,1,107,,0.00000903
Coal,1978,1,107,,0.000007644
Coal,1979,1,107,,0.000659988
Coal,1980,1,107,,0.000879984
Coal,1981,1,107,,0.001495973
Coal,1982,1,107,,0.001395245
Coal,1983,1,107,,0.001994198
Coal,1984,1,107,,0.002756131
Coal,1985,1,107,,0.002946701
Coal,1986,1,107,,0.003319142
Coal,1987,1,107,,0.002647382
Coal,1988,1,107,,0.002669558
Coal,1989,1,107,,0.002851891
Coal,1990,1,107,,0.002720362
Coal,1991,1,107,,0.002806301
Coal,1992,1,107,,0.002210659
Coal,1993,1,107,,0.002283552
Coal,1994,1,107,,0.002256077
Coal,1995,1,107,,0.002653805
Coal,1996,1,107,,0.002628749
Coal,1997,1,107,,0.002726525
Coal,1998,1,107,,0.002447654
Coal,1999,1,107,,0.002862691
Coal,2000,1,107,,0.003958819
Coal,2001,1,107,,0.004294685
Coal,2002,1,107,,0.004278
Coal,2003,1,107,,0.0042
Coal,2004,1,107,,0.0044
Coal,2005,1,107,,0.0042
Coal,2006,1,107,,0.0043
Coal,2007,1,107,,0.0046
Coal,2008,1,107,,0.004
Coal,2009,1,107,,0.0037
Coal,2010,1,107,,0.0039
Coal,2011,1,107,,0.0039
Coal,2012,1,107,,0.00399
Coal,2013,1,107,,0.00459
Coal,2014,1,107,,0.00376
Coal,2015,1,107,,0.00416
Coal,2016,1,107,,0.00484
Coal,2017,1,107,,0.0048
Coal,2018,1,107,,0.0048
Coal,2019,1,107,,0.0048
Coal,1965,1,110,,1.488266464
Coal,1966,1,110,,1.484695301
Coal,1967,1,110,,1.509426905
Coal,1968,1,110,,1.561768981
Coal,1969,1,110,,1.659028345
Coal,1970,1,110,,1.572511956
Coal,1971,1,110,,1.594339927
Coal,1972,1,110,,1.683659113
Coal,1973,1,110,,1.661217865
Coal,1974,1,110,,1.875081968
Coal,1975,1,110,,2.015662328
Coal,1976,1,110,,2.098925397
Coal,1977,1,110,,2.197246203
Coal,1978,1,110,,2.126390805
Coal,1979,1,110,,2.258974377
Coal,1980,1,110,,2.374433938
Coal,1981,1,110,2.670277574,2.671712702
Coal,1982,1,110,2.643281808,2.642054517
Coal,1983,1,110,2.796613284,2.804572983
Coal,1984,1,110,2.934232494,2.945918989
Coal,1985,1,110,3.030152909,3.086629485
Coal,1986,1,110,3.259533027,3.316464193
Coal,1987,1,110,3.572943473,3.641867405
Coal,1988,1,110,3.798487932,3.90800646
Coal,1989,1,110,4.130738276,4.247788068
Coal,1990,1,110,4.45019991,4.59369052
Coal,1991,1,110,4.758566966,4.888359708
Coal,1992,1,110,5.022354312,5.177723624
Coal,1993,1,110,5.188928943,5.362651179
Coal,1994,1,110,5.277942518,5.534233493
Coal,1995,1,110,5.572451914,5.87380825
Coal,1996,1,110,5.972235873,6.042537099
Coal,1997,1,110,6.17005966,6.321324553
Coal,1998,1,110,6.13240625,6.531625069
Coal,1999,1,110,5.998335601,6.47033361
Coal,2000,1,110,6.376290367,6.882449182
Coal,2001,1,110,6.45752557,6.939810848
Coal,2002,1,110,6.743777485,7.248442126
Coal,2003,1,110,7.037041905,7.591744266
Coal,2004,1,110,7.599497606,8.076702681
Coal,2005,1,110,7.945775246,8.842008062
Coal,2006,1,110,8.293266821,9.181534095
Coal,2007,1,110,8.803111363,10.04965388
Coal,2008,1,110,9.523272129,10.85514437
Coal,2009,1,110,10.30126689,11.75786165
Coal,2010,1,110,10.56490591,12.15770479
Coal,2011,1,110,10.4952962,12.75422746
Coal,2012,1,110,10.67835766,13.81592723
Coal,2013,1,110,10.70682035,14.77026981
Coal,2014,1,110,11.28140573,16.22569291
Coal,2015,1,110,11.76517099,16.54928201
Coal,2016,1,110,11.88659184,16.85649289
Coal,2017,1,110,11.98711037,17.45700861
Coal,2018,1,110,12.79939397,18.55766369
Coal,2019,1,110,12.73058302,18.61998742
Coal,1965,1,112,,0.005400972
Coal,1966,1,112,,0.006615144
Coal,1967,1,112,,0.004647348
Coal,1968,1,112,,0.003475044
Coal,1969,1,112,,0.0041868
Coal,1970,1,112,,0.003642516
Coal,1971,1,112,,0.0041868
Coal,1972,1,112,,0.0041868
Coal,1973,1,112,,0.002805156
Coal,1974,1,112,,0.003056364
Coal,1975,1,112,,0.003893724
Coal,1976,1,112,,0.003893724
Coal,1977,1,112,,0.0041868
Coal,1978,1,112,,0.005568444
Coal,1979,1,112,,0.0083736
Coal,1980,1,112,,0.010592604
Coal,1981,1,112,0.009868455,0.01130436
Coal,1982,1,112,0.014555971,0.01067634
Coal,1983,1,112,0.016036239,0.01067634
Coal,1984,1,112,0.036266572,0.011178756
Coal,1985,1,112,0.049342275,0.0376812
Coal,1986,1,112,0.063898247,0.060541128
Coal,1987,1,112,0.074753547,0.094914756
Coal,1988,1,112,0.110773408,0.099143424
Coal,1989,1,112,0.214638898,0.148798872
Coal,1990,1,112,0.264721307,0.14323653
Coal,1991,1,112,0.341448545,0.144958598
Coal,1992,1,112,0.551646639,0.176943254
Coal,1993,1,112,0.680429977,0.206268254
Coal,1994,1,112,0.810940296,0.206340572
Coal,1995,1,112,1.032240401,0.227078891
Coal,1996,1,112,1.242191782,0.270680065
Coal,1997,1,112,1.352471768,0.333823948
Coal,1998,1,112,1.535284898,0.358242871
Coal,1999,1,112,1.817769424,0.4930704
Coal,2000,1,112,1.900669011,0.551049874
Coal,2001,1,112,2.28307843,0.699594395
Coal,2002,1,112,2.54924628,0.721640913
Coal,2003,1,112,2.819368272,0.968712272
Coal,2004,1,112,3.265275031,0.889976872
Coal,2005,1,112,3.767836295,1.019939861
Coal,2006,1,112,4.780311981,1.208491752
Coal,2007,1,112,5.35232188,1.516193148
Coal,2008,1,112,5.927240038,1.31894872
Coal,2009,1,112,6.320276722,1.388548777
Coal,2010,1,112,6.788613764,1.652593801
Coal,2011,1,112,8.715595925,1.96233921
Coal,2012,1,112,9.520569827,2.219273507
Coal,2013,1,112,11.70894467,2.386506209
Coal,2014,1,112,11.30176693,1.888661628
Coal,2015,1,112,11.38736031,2.141320029
Coal,2016,1,112,11.25491812,2.233468189
Coal,2017,1,112,11.37951745,2.393301142
Coal,2018,1,112,13.760893,2.838514845
Coal,2019,1,112,15.04939398,3.406217814
Coal,1965,1,114,,0.008834148
Coal,1966,1,114,,0.009713376
Coal,1967,1,114,,0.010718208
Coal,1968,1,114,,0.011806776
Coal,1969,1,114,,0.013020948
Coal,1970,1,114,,0.014360724
Coal,1971,1,114,,0.010117486
Coal,1972,1,114,,0.015807891
Coal,1973,1,114,,0.02657969
Coal,1974,1,114,,0.029110109
Coal,1975,1,114,,0.05392611
Coal,1976,1,114,,0.05329809
Coal,1977,1,114,,0.05391849
Coal,1978,1,114,,0.032946013
Coal,1979,1,114,,0.047555391
Coal,1980,1,114,,0.050081371
Coal,1981,1,114,,0.041821192
Coal,1982,1,114,,0.056407207
Coal,1983,1,114,,0.053220592
Coal,1984,1,114,,0.041146196
Coal,1985,1,114,,0.040480788
Coal,1986,1,114,,0.039869975
Coal,1987,1,114,,0.039219012
Coal,1988,1,114,,0.0404712
Coal,1989,1,114,,0.029732979
Coal,1990,1,114,,0.029740222
Coal,1991,1,114,,0.042451179
Coal,1992,1,114,,0.037387831
Coal,1993,1,114,,0.045959425
Coal,1994,1,114,,0.04614423
Coal,1995,1,114,,0.043217992
Coal,1996,1,114,,0.045209987
Coal,1997,1,114,,0.046339209
Coal,1998,1,114,,0.053960986
Coal,1999,1,114,,0.051353572
Coal,2000,1,114,,0.054574771
Coal,2001,1,114,,0.053503201
Coal,2002,1,114,,0.050693607
Coal,2003,1,114,,0.054925792
Coal,2004,1,114,,0.057496403
Coal,2005,1,114,,0.06516997
Coal,2006,1,114,,0.062905581
Coal,2007,1,114,,0.06557542
Coal,2008,1,114,,0.049103753
Coal,2009,1,114,,0.056840541
Coal,2010,1,114,,0.053831404
Coal,2011,1,114,,0.05975761
Coal,2012,1,114,,0.047043597
Coal,2013,1,114,,0.060069401
Coal,2014,1,114,,0.068439736
Coal,2015,1,114,,0.065345439
Coal,2016,1,114,,0.063327443
Coal,2017,1,114,,0.068914728
Coal,2018,1,114,,0.055432569
Coal,2019,1,114,,0.051729068
Coal,1965,1,115,,0
Coal,1966,1,115,,0
Coal,1967,1,115,,0
Coal,1968,1,115,,0
Coal,1969,1,115,,0
Coal,1970,1,115,,0
Coal,1971,1,115,,0
Coal,1972,1,115,,0
Coal,1973,1,115,,0
Coal,1974,1,115,,0
Coal,1975,1,115,,0
Coal,1976,1,115,,0
Coal,1977,1,115,,0
Coal,1978,1,115,,0
Coal,1979,1,115,,0
Coal,1980,1,115,,0
Coal,1981,1,115,,0
Coal,1982,1,115,,0
Coal,1983,1,115,,0
Coal,1984,1,115,,0
Coal,1985,1,115,,0
Coal,1986,1,115,,0
Coal,1987,1,115,,0
Coal,1988,1,115,,0
Coal,1989,1,115,,0
Coal,1990,1,115,,0
Coal,1991,1,115,,0
Coal,1992,1,115,,0
Coal,1993,1,115,,0
Coal,1994,1,115,,0
Coal,1995,1,115,,0
Coal,1996,1,115,,0
Coal,1997,1,115,,0
Coal,1998,1,115,,0
Coal,1999,1,115,,0
Coal,2000,1,115,,0
Coal,2001,1,115,,0
Coal,2002,1,115,,0
Coal,2003,1,115,,0
Coal,2004,1,115,,0
Coal,2005,1,115,,0
Coal,2006,1,115,,0
Coal,2007,1,115,,0
Coal,2008,1,115,,0
Coal,2009,1,115,,0
Coal,2010,1,115,,0
Coal,2011,1,115,,0
Coal,2012,1,115,,0
Coal,2013,1,115,,0
Coal,2014,1,115,,0
Coal,2015,1,115,,0
Coal,2016,1,115,,0
Coal,2017,1,115,,0
Coal,2018,1,115,,0
Coal,2019,1,115,,0
Coal,1965,1,116,,0.130879368
Coal,1966,1,116,,0.149091948
Coal,1967,1,116,,0.158763456
Coal,1968,1,116,,0.193890708
Coal,1969,1,116,,0.184596012
Coal,1970,1,116,,0.0900162
Coal,1971,1,116,,0.085913136
Coal,1972,1,116,,0.07996788
Coal,1973,1,116,,0.078000084
Coal,1974,1,116,,0.084112812
Coal,1975,1,116,,0.071217468
Coal,1976,1,116,,0.073227132
Coal,1977,1,116,,0.076702176
Coal,1978,1,116,,0.072557244
Coal,1979,1,116,,0.083233584
Coal,1980,1,116,,0.078879312
Coal,1981,1,116,,0.082563696
Coal,1982,1,116,,0.087336648
Coal,1983,1,116,,0.094747284
Coal,1984,1,116,,0.090811692
Coal,1985,1,116,,0.104335056
Coal,1986,1,116,,0.114676452
Coal,1987,1,116,,0.147333492
Coal,1988,1,116,,0.150013044
Coal,1989,1,116,,0.15030612
Coal,1990,1,116,,0.144941503
Coal,1991,1,116,,0.139039171
Coal,1992,1,116,,0.132432528
Coal,1993,1,116,,0.128686447
Coal,1994,1,116,,0.123133003
Coal,1995,1,116,,0.123976129
Coal,1996,1,116,,0.124651294
Coal,1997,1,116,,0.118759181
Coal,1998,1,116,,0.119548522
Coal,1999,1,116,,0.102849077
Coal,2000,1,116,,0.109509313
Coal,2001,1,116,,0.1147004
Coal,2002,1,116,,0.110268087
Coal,2003,1,116,,0.106742466
Coal,2004,1,116,,0.09972889
Coal,2005,1,116,,0.110824596
Coal,2006,1,116,,0.099980784
Coal,2007,1,116,,0.097636176
Coal,2008,1,116,,0.095542776
Coal,2009,1,116,,0.08352666
Coal,2010,1,116,,0.083149848
Coal,2011,1,116,,0.081600732
Coal,2012,1,116,,0.094663548
Coal,2013,1,116,,0.085661928
Coal,2014,1,116,,0.084196548
Coal,2015,1,116,,0.091819439
Coal,2016,1,116,,0.088215876
Coal,2017,1,116,,0.07511213
Coal,2018,1,116,,0.059058179
Coal,2019,1,116,,0.04015354
Coal,1965,1,117,,0
Coal,1966,1,117,,0
Coal,1967,1,117,,0
Coal,1968,1,117,,0
Coal,1969,1,117,,0
Coal,1970,1,117,,0
Coal,1971,1,117,,0
Coal,1972,1,117,,0
Coal,1973,1,117,,0
Coal,1974,1,117,,0
Coal,1975,1,117,,0
Coal,1976,1,117,,0
Coal,1977,1,117,,0
Coal,1978,1,117,,0
Coal,1979,1,117,,0
Coal,1980,1,117,,0.000041868
Coal,1981,1,117,,0.000041868
Coal,1982,1,117,,0.02323674
Coal,1983,1,117,,0.043793928
Coal,1984,1,117,,0.070882524
Coal,1985,1,117,,0.077330196
Coal,1986,1,117,,0.085871268
Coal,1987,1,117,,0.091439712
Coal,1988,1,117,,0.087629724
Coal,1989,1,117,,0.094663548
Coal,1990,1,117,,0.099234822
Coal,1991,1,117,,0.107454473
Coal,1992,1,117,,0.132254481
Coal,1993,1,117,,0.149423626
Coal,1994,1,117,,0.158372158
Coal,1995,1,117,,0.17286845
Coal,1996,1,117,,0.209568264
Coal,1997,1,117,,0.227887901
Coal,1998,1,117,,0.244632966
Coal,1999,1,117,,0.240268017
Coal,2000,1,117,,0.261880446
Coal,2001,1,117,,0.30228763
Coal,2002,1,117,,0.319537748
Coal,2003,1,117,,0.331156914
Coal,2004,1,117,,0.334344911
Coal,2005,1,117,,0.332413423
Coal,2006,1,117,,0.328633645
Coal,2007,1,117,,0.336094689
Coal,2008,1,117,,0.330731259
Coal,2009,1,117,,0.323876648
Coal,2010,1,117,,0.323711149
Coal,2011,1,117,,0.332106991
Coal,2012,1,117,,0.368888261
Coal,2013,1,117,,0.296789692
Coal,2014,1,117,,0.275804028
Coal,2015,1,117,,0.270097861
Coal,2016,1,117,,0.230835498
Coal,2017,1,117,,0.20949421
Coal,2018,1,117,,0.197212905
Coal,2019,1,117,,0.209421348
Coal,1965,1,118,,0.361153368
Coal,1966,1,118,,0.375639696
Coal,1967,1,118,,0.411646176
Coal,1968,1,118,,0.398667096
Coal,1969,1,118,,0.409217832
Coal,1970,1,118,,0.41323716
Coal,1971,1,118,,0.39921138
Coal,1972,1,118,,0.371494764
Coal,1973,1,118,,0.376937604
Coal,1974,1,118,,0.410473872
Coal,1975,1,118,,0.41156244
Coal,1976,1,118,,0.408087396
Coal,1977,1,118,,0.40130478
Coal,1978,1,118,,0.408213
Coal,1979,1,118,,0.4479876
Coal,1980,1,118,,0.525610872
Coal,1981,1,118,,0.538673688
Coal,1982,1,118,,0.60227118
Coal,1983,1,118,,0.563710752
Coal,1984,1,118,,0.63932436
Coal,1985,1,118,,0.631201968
Coal,1986,1,118,,0.620441892
Coal,1987,1,118,,0.61587828
Coal,1988,1,118,,0.577275984
Coal,1989,1,118,,0.602313048
Coal,1990,1,118,,0.612932615
Coal,1991,1,118,,0.582207071
Coal,1992,1,118,,0.510699207
Coal,1993,1,118,,0.446650336
Coal,1994,1,118,,0.471609149
Coal,1995,1,118,,0.50726578
Coal,1996,1,118,,0.466767031
Coal,1997,1,118,,0.473583811
Coal,1998,1,118,,0.491623811
Coal,1999,1,118,,0.490965604
Coal,2000,1,118,,0.52408851
Coal,2001,1,118,,0.556907453
Coal,2002,1,118,,0.574841778
Coal,2003,1,118,,0.620276555
Coal,2004,1,118,,0.694845808
Coal,2005,1,118,,0.689520701
Coal,2006,1,118,,0.698080446
Coal,2007,1,118,,0.683453986
Coal,2008,1,118,,0.661323273
Coal,2009,1,118,,0.51776439
Coal,2010,1,118,,0.572499055
Coal,2011,1,118,,0.641771921
Coal,2012,1,118,,0.657839897
Coal,2013,1,118,,0.566651225
Coal,2014,1,118,,0.552410704
Coal,2015,1,118,,0.516223648
Coal,2016,1,118,,0.45983637
Coal,2017,1,118,,0.402854105
Coal,2018,1,118,,0.369385705
Coal,2019,1,118,,0.297949181
Coal,1965,1,120,,2.03948239
Coal,1966,1,120,,2.173582244
Coal,1967,1,120,,2.387500929
Coal,1968,1,120,,2.456838105
Coal,1969,1,120,,2.624337738
Coal,1970,1,120,,2.528298826
Coal,1971,1,120,,2.295597738
Coal,1972,1,120,,2.243237198
Coal,1973,1,120,,2.371757305
Coal,1974,1,120,,2.514044447
Coal,1975,1,120,,2.35174775
Coal,1976,1,120,,2.299645955
Coal,1977,1,120,,2.169564172
Coal,1978,1,120,,1.964636641
Coal,1979,1,120,,2.098131503
Coal,1980,1,120,,2.437417633
Coal,1981,1,120,0.463273397,2.732651928
Coal,1982,1,120,0.455206229,2.606210568
Coal,1983,1,120,0.427203739,2.568896551
Coal,1984,1,120,0.41505465,2.872729696
Coal,1985,1,120,0.402563332,2.998175435
Coal,1986,1,120,0.3923305,2.855072286
Coal,1987,1,120,0.312910337,2.913575279
Coal,1988,1,120,0.266825811,3.149178657
Coal,1989,1,120,0.241560692,3.154190675
Coal,1990,1,120,0.191382145,3.2676831
Coal,1991,1,120,0.185707607,3.241730802
Coal,1992,1,120,0.175326437,3.186916798
Coal,1993,1,120,0.166560115,3.250099796
Coal,1994,1,120,0.159870027,3.403172554
Coal,1995,1,120,0.144413618,3.527479902
Coal,1996,1,120,0.149488857,3.620096942
Coal,1997,1,120,0.098505774,3.718605647
Coal,1998,1,120,0.084433521,3.544989937
Coal,1999,1,120,0.090200838,3.729517704
Coal,2000,1,120,0.072206809,3.9981721
Coal,2001,1,120,0.073821658,4.093756744
Coal,2002,1,120,0.031592163,4.348469095
Coal,2003,1,120,0.030864858,4.468533959
Coal,2004,1,120,0.030878538,4.586769191
Coal,2005,1,120,0.025689268,4.806841636
Coal,2006,1,120,0.031371182,4.72555535
Coal,2007,1,120,0.032835135,4.960583838
Coal,2008,1,120,0.028323294,5.094876655
Coal,2009,1,120,0.029544143,4.27474807
Coal,2010,1,120,0.021154749,4.871088437
Coal,2011,1,120,0.029333059,4.619263759
Coal,2012,1,120,0.030475933,4.876909014
Coal,2013,1,120,0.027766863,5.072374634
Coal,2014,1,120,0.030163414,4.986907266
Coal,2015,1,120,0.027009891,5.031172568
