Commodity,Pid,Year,Production,Consumption,Country
Coal,4,1965,,0.00293076,Algeria
Coal,4,1966,,0.002847024,Algeria
Coal,4,1967,,0.002177136,Algeria
Coal,4,1968,,0.00230274,Algeria
Coal,4,1969,,0.00293076,Algeria
Coal,4,1970,,0.003475044,Algeria
Coal,4,1971,,0.000962964,Algeria
Coal,4,1972,,0.00083736,Algeria
Coal,4,1973,,0.000962964,Algeria
Coal,4,1974,,0.000795492,Algeria
Coal,4,1975,,0.001004832,Algeria
Coal,4,1976,,0.001967796,Algeria
Coal,4,1977,,0.002553948,Algeria
Coal,4,1978,,0.001297908,Algeria
Coal,4,1979,,0.003014496,Algeria
Coal,4,1980,,0.002679552,Algeria
Coal,4,1981,,0.00188406,Algeria
Coal,4,1982,,0.03495978,Algeria
Coal,4,1983,,0.03119166,Algeria
Coal,4,1984,,0.034582968,Algeria
Coal,4,1985,,0.036090216,Algeria
Coal,4,1986,,0.03705318,Algeria
Coal,4,1987,,0.044296344,Algeria
Coal,4,1988,,0.04165866,Algeria
Coal,4,1989,,0.035210988,Algeria
Coal,4,1990,,0.027591012,Algeria
Coal,4,1991,,0.02847024,Algeria
Coal,4,1992,,0.033829344,Algeria
Coal,4,1993,,0.027549144,Algeria
Coal,4,1994,,0.02595816,Algeria
Coal,4,1995,,0.02595816,Algeria
Coal,4,1996,,0.012225456,Algeria
Coal,4,1997,,0.021436416,Algeria
Coal,4,1998,,0.022943664,Algeria
Coal,4,1999,,0.024576516,Algeria
Coal,4,2000,,0.02030598,Algeria
Coal,4,2001,,0.02344608,Algeria
Coal,4,2002,,0.03077298,Algeria
Coal,4,2003,,0.025372008,Algeria
Coal,4,2004,,0.030270564,Algeria
Coal,4,2005,,0.024869592,Algeria
Coal,4,2006,,0.036927576,Algeria
Coal,4,2007,,0.031694076,Algeria
Coal,4,2008,,0.031694076,Algeria
Coal,4,2009,,0.020347848,Algeria
Coal,4,2010,,0.01297908,Algeria
Coal,4,2011,,0.0115137,Algeria
Coal,4,2012,,0.012225456,Algeria
Coal,4,2013,,0.006615144,Algeria
Coal,4,2014,,0.007494372,Algeria
Coal,4,2015,,0.005568444,Algeria
Coal,4,2016,,0.002051532,Algeria
Coal,4,2017,,0.007619976,Algeria
Coal,4,2018,,0.020934,Algeria
Coal,4,2019,,0.020934,Algeria
Coal,6,1965,,,Angola
Coal,6,1966,,,Angola
Coal,6,1967,,,Angola
Coal,6,1968,,,Angola
Coal,6,1969,,,Angola
Coal,6,1970,,,Angola
Coal,6,1971,,,Angola
Coal,6,1972,,,Angola
Coal,6,1973,,,Angola
Coal,6,1974,,,Angola
Coal,6,1975,,,Angola
Coal,6,1976,,,Angola
Coal,6,1977,,,Angola
Coal,6,1978,,,Angola
Coal,6,1979,,,Angola
Coal,6,1980,,,Angola
Coal,6,1981,,,Angola
Coal,6,1982,,,Angola
Coal,6,1983,,,Angola
Coal,6,1984,,,Angola
Coal,6,1985,,,Angola
Coal,6,1986,,,Angola
Coal,6,1987,,,Angola
Coal,6,1988,,,Angola
Coal,6,1989,,,Angola
Coal,6,1990,,,Angola
Coal,6,1991,,,Angola
Coal,6,1992,,,Angola
Coal,6,1993,,,Angola
Coal,6,1994,,,Angola
Coal,6,1995,,,Angola
Coal,6,1996,,,Angola
Coal,6,1997,,,Angola
Coal,6,1998,,,Angola
Coal,6,1999,,,Angola
Coal,6,2000,,,Angola
Coal,6,2001,,,Angola
Coal,6,2002,,,Angola
Coal,6,2003,,,Angola
Coal,6,2004,,,Angola
Coal,6,2005,,,Angola
Coal,6,2006,,,Angola
Coal,6,2007,,,Angola
Coal,6,2008,,,Angola
Coal,6,2009,,,Angola
Coal,6,2010,,,Angola
Coal,6,2011,,,Angola
Coal,6,2012,,,Angola
Coal,6,2013,,,Angola
Coal,6,2014,,,Angola
Coal,6,2015,,,Angola
Coal,6,2016,,,Angola
Coal,6,2017,,,Angola
Coal,6,2018,,,Angola
Coal,6,2019,,,Angola
Coal,8,1965,,0.030438177,Argentina
Coal,8,1966,,0.025098546,Argentina
Coal,8,1967,,0.028225429,Argentina
Coal,8,1968,,0.027428527,Argentina
Coal,8,1969,,0.032839812,Argentina
Coal,8,1970,,0.042201354,Argentina
Coal,8,1971,,0.036999151,Argentina
Coal,8,1972,,0.031144662,Argentina
Coal,8,1973,,0.034187479,Argentina
Coal,8,1974,,0.042573319,Argentina
Coal,8,1975,,0.041439385,Argentina
Coal,8,1976,,0.041913307,Argentina
Coal,8,1977,,0.039630611,Argentina
Coal,8,1978,,0.048309103,Argentina
Coal,8,1979,,0.045006026,Argentina
Coal,8,1980,,0.040120523,Argentina
Coal,8,1981,,0.038017682,Argentina
Coal,8,1982,,0.038397874,Argentina
Coal,8,1983,,0.034847868,Argentina
Coal,8,1984,,0.025866805,Argentina
Coal,8,1985,,0.038158581,Argentina
Coal,8,1986,,0.043593658,Argentina
Coal,8,1987,,0.048382822,Argentina
Coal,8,1988,,0.049580459,Argentina
Coal,8,1989,,0.053649965,Argentina
Coal,8,1990,,0.044158076,Argentina
Coal,8,1991,,0.038858445,Argentina
Coal,8,1992,,0.043805389,Argentina
Coal,8,1993,,0.029051954,Argentina
Coal,8,1994,,0.025434385,Argentina
Coal,8,1995,,0.026690949,Argentina
Coal,8,1996,,0.027960538,Argentina
Coal,8,1997,,0.02205977,Argentina
Coal,8,1998,,0.029654674,Argentina
Coal,8,1999,,0.03558769,Argentina
Coal,8,2000,,0.02704553,Argentina
Coal,8,2001,,0.022164668,Argentina
Coal,8,2002,,0.016510667,Argentina
Coal,8,2003,,0.020137913,Argentina
Coal,8,2004,,0.03427135,Argentina
Coal,8,2005,,0.039461922,Argentina
Coal,8,2006,,0.035725754,Argentina
Coal,8,2007,,0.0516973,Argentina
Coal,8,2008,,0.063057847,Argentina
Coal,8,2009,,0.034635377,Argentina
Coal,8,2010,,0.048499488,Argentina
Coal,8,2011,,0.052627123,Argentina
Coal,8,2012,,0.04920905,Argentina
Coal,8,2013,,0.05378149,Argentina
Coal,8,2014,,0.05721018,Argentina
Coal,8,2015,,0.056930865,Argentina
Coal,8,2016,,0.043879109,Argentina
Coal,8,2017,,0.045091037,Argentina
Coal,8,2018,,0.049352932,Argentina
Coal,8,2019,,0.022851728,Argentina
Coal,12,1965,,0.7273,Australia
Coal,12,1966,,0.7538,Australia
Coal,12,1967,,0.7749,Australia
Coal,12,1968,,0.7981,Australia
Coal,12,1969,,0.8254,Australia
Coal,12,1970,,0.8341,Australia
Coal,12,1971,,0.83725,Australia
Coal,12,1972,,0.87455,Australia
Coal,12,1973,,0.91075,Australia
Coal,12,1974,,0.95065,Australia
Coal,12,1975,,0.98115,Australia
Coal,12,1976,,1.01445,Australia
Coal,12,1977,,1.05905,Australia
Coal,12,1978,,1.0867,Australia
Coal,12,1979,,1.13595,Australia
Coal,12,1980,,1.16915,Australia
Coal,12,1981,2.838856324,1.1993,Australia
Coal,12,1982,2.897835495,1.21205,Australia
Coal,12,1983,3.019466588,1.2116,Australia
Coal,12,1984,3.171302359,1.28125,Australia
Coal,12,1985,3.867644413,1.3253,Australia
Coal,12,1986,4.114294311,1.35895,Australia
Coal,12,1987,4.297203165,1.4161,Australia
Coal,12,1988,4.223856645,1.48955,Australia
Coal,12,1989,4.588840801,1.56225,Australia
Coal,12,1990,4.804564366,1.59965,Australia
Coal,12,1991,4.983927391,1.63175,Australia
Coal,12,1992,5.318046916,1.64145,Australia
Coal,12,1993,5.342760234,1.652,Australia
Coal,12,1994,5.460877267,1.68575,Australia
Coal,12,1995,5.730544761,1.743,Australia
Coal,12,1996,5.906456124,1.81425,Australia
Coal,12,1997,6.440811441,1.90605,Australia
Coal,12,1998,6.595566427,1.9911,Australia
Coal,12,1999,6.954904515,2.114529686,Australia
Coal,12,2000,7.188551224,2.129700933,Australia
Coal,12,2001,7.768515473,2.108202797,Australia
Coal,12,2002,8.006566792,2.155660364,Australia
Coal,12,2003,8.276571736,2.217399174,Australia
Coal,12,2004,8.599791732,2.310588353,Australia
Coal,12,2005,9.004638402,2.297264106,Australia
Coal,12,2006,9.204625684,2.359484506,Australia
Coal,12,2007,9.507078988,2.339022147,Australia
Coal,12,2008,9.794237405,2.437994799,Australia
Coal,12,2009,10.16220199,2.357241931,Australia
Coal,12,2010,10.49324208,2.186380861,Australia
Coal,12,2011,10.26292812,2.131171381,Australia
Coal,12,2012,11.13087309,1.995832977,Australia
Coal,12,2013,11.96547578,1.894232977,Australia
Coal,12,2014,12.81401855,1.878550195,Australia
Coal,12,2015,12.80052942,1.945262489,Australia
Coal,12,2016,12.82700071,1.943987255,Australia
Coal,12,2017,12.50392821,1.877342818,Australia
Coal,12,2018,13.06072023,1.844549393,Australia
Coal,12,2019,13.14794325,1.783109994,Australia
Coal,13,1965,,0.212813639,Austria
Coal,13,1966,,0.203283347,Austria
Coal,13,1967,,0.192423247,Austria
Coal,13,1968,,0.189985265,Austria
Coal,13,1969,,0.186971033,Austria
Coal,13,1970,,0.201075,Austria
Coal,13,1971,,0.184441,Austria
Coal,13,1972,,0.167234,Austria
Coal,13,1973,,0.166211,Austria
Coal,13,1974,,0.175402,Austria
Coal,13,1975,,0.152426,Austria
Coal,13,1976,,0.162216,Austria
Coal,13,1977,,0.136081,Austria
Coal,13,1978,,0.138248,Austria
Coal,13,1979,,0.15007,Austria
Coal,13,1980,,0.154205,Austria
Coal,13,1981,,0.15786,Austria
Coal,13,1982,,0.15014,Austria
Coal,13,1983,,0.160761,Austria
Coal,13,1984,,0.183191,Austria
Coal,13,1985,,0.182934,Austria
Coal,13,1986,,0.163089,Austria
Coal,13,1987,,0.161782,Austria
Coal,13,1988,,0.154922,Austria
Coal,13,1989,,0.155621,Austria
Coal,13,1990,,0.171506,Austria
Coal,13,1991,,0.1799,Austria
Coal,13,1992,,0.139975288,Austria
Coal,13,1993,,0.125851501,Austria
Coal,13,1994,,0.127636,Austria
Coal,13,1995,,0.14521911,Austria
Coal,13,1996,,0.14583669,Austria
Coal,13,1997,,0.154686709,Austria
Coal,13,1998,,0.136188,Austria
Coal,13,1999,,0.135251699,Austria
Coal,13,2000,,0.152924419,Austria
Coal,13,2001,,0.157972081,Austria
Coal,13,2002,,0.160486962,Austria
Coal,13,2003,,0.1711717,Austria
Coal,13,2004,,0.167674703,Austria
Coal,13,2005,,0.167176972,Austria
Coal,13,2006,,0.167032694,Austria
Coal,13,2007,,0.161494536,Austria
Coal,13,2008,,0.159539072,Austria
Coal,13,2009,,0.120206823,Austria
Coal,13,2010,,0.141338446,Austria
Coal,13,2011,,0.145150691,Austria
Coal,13,2012,,0.134837464,Austria
Coal,13,2013,,0.137146727,Austria
Coal,13,2014,,0.125624028,Austria
Coal,13,2015,,0.135768935,Austria
Coal,13,2016,,0.125926544,Austria
Coal,13,2017,,0.13050723,Austria
Coal,13,2018,,0.119585076,Austria
Coal,13,2019,,0.125841471,Austria
Coal,14,1965,,,Azerbaijan
Coal,14,1966,,,Azerbaijan
Coal,14,1967,,,Azerbaijan
Coal,14,1968,,,Azerbaijan
Coal,14,1969,,,Azerbaijan
Coal,14,1970,,,Azerbaijan
Coal,14,1971,,,Azerbaijan
Coal,14,1972,,,Azerbaijan
Coal,14,1973,,,Azerbaijan
Coal,14,1974,,,Azerbaijan
Coal,14,1975,,,Azerbaijan
Coal,14,1976,,,Azerbaijan
Coal,14,1977,,,Azerbaijan
Coal,14,1978,,,Azerbaijan
Coal,14,1979,,,Azerbaijan
Coal,14,1980,,,Azerbaijan
Coal,14,1981,,,Azerbaijan
Coal,14,1982,,,Azerbaijan
Coal,14,1983,,,Azerbaijan
Coal,14,1984,,,Azerbaijan
Coal,14,1985,,0.003851856,Azerbaijan
Coal,14,1986,,0.003851856,Azerbaijan
Coal,14,1987,,0.003851856,Azerbaijan
Coal,14,1988,,0.003851856,Azerbaijan
Coal,14,1989,,0.003851856,Azerbaijan
Coal,14,1990,,0.003726252,Azerbaijan
Coal,14,1991,,0.002805156,Azerbaijan
Coal,14,1992,,0.000502416,Azerbaijan
Coal,14,1993,,0.000125604,Azerbaijan
Coal,14,1994,,0.000167472,Azerbaijan
Coal,14,1995,,0.000125604,Azerbaijan
Coal,14,1996,,0.000125604,Azerbaijan
Coal,14,1997,,0.000125604,Azerbaijan
Coal,14,1998,,0,Azerbaijan
Coal,14,1999,,0,Azerbaijan
Coal,14,2000,,0,Azerbaijan
Coal,14,2001,,0.000125604,Azerbaijan
Coal,14,2002,,0.000083736,Azerbaijan
Coal,14,2003,,0.000125604,Azerbaijan
Coal,1.40E+01,2004,,3.85E-05,Azerbaijan
Coal,14,2005,,0.000134815,Azerbaijan
Coal,14,2006,,0.000134815,Azerbaijan
Coal,14,2007,,0.0002064,Azerbaijan
Coal,14,2008,,0.0001548,Azerbaijan
Coal,14,2009,,0.0001548,Azerbaijan
Coal,14,2010,,0.0002322,Azerbaijan
Coal,14,2011,,0.0002064,Azerbaijan
Coal,14,2012,,0.0001548,Azerbaijan
Coal,14,2013,,0.000129,Azerbaijan
Coal,1.40E+01,2014,,7.74E-05,Azerbaijan
Coal,14,2015,,0.000129,Azerbaijan
Coal,1.40E+01,2016,,5.16E-05,Azerbaijan
Coal,14,2017,,0.0000516,Azerbaijan
Coal,14,2018,,0.0000516,Azerbaijan
Coal,14,2019,,0.0000516,Azerbaijan
Coal,16,1965,,,Bahrain
Coal,16,1966,,,Bahrain
Coal,16,1967,,,Bahrain
Coal,16,1968,,,Bahrain
Coal,16,1969,,,Bahrain
Coal,16,1970,,,Bahrain
Coal,16,1971,,,Bahrain
Coal,16,1972,,,Bahrain
Coal,16,1973,,,Bahrain
Coal,16,1974,,,Bahrain
Coal,16,1975,,,Bahrain
Coal,16,1976,,,Bahrain
Coal,16,1977,,,Bahrain
Coal,16,1978,,,Bahrain
Coal,16,1979,,,Bahrain
Coal,16,1980,,,Bahrain
Coal,16,1981,,,Bahrain
Coal,16,1982,,,Bahrain
Coal,16,1983,,,Bahrain
Coal,16,1984,,,Bahrain
Coal,16,1985,,,Bahrain
Coal,16,1986,,,Bahrain
Coal,16,1987,,,Bahrain
Coal,16,1988,,,Bahrain
Coal,16,1989,,,Bahrain
Coal,16,1990,,,Bahrain
Coal,16,1991,,,Bahrain
Coal,16,1992,,,Bahrain
Coal,16,1993,,,Bahrain
Coal,16,1994,,,Bahrain
Coal,16,1995,,,Bahrain
Coal,16,1996,,,Bahrain
Coal,16,1997,,,Bahrain
Coal,16,1998,,,Bahrain
Coal,16,1999,,,Bahrain
Coal,16,2000,,,Bahrain
Coal,16,2001,,,Bahrain
Coal,16,2002,,,Bahrain
Coal,16,2003,,,Bahrain
Coal,16,2004,,,Bahrain
Coal,16,2005,,,Bahrain
Coal,16,2006,,,Bahrain
Coal,16,2007,,,Bahrain
Coal,16,2008,,,Bahrain
Coal,16,2009,,,Bahrain
Coal,16,2010,,,Bahrain
Coal,16,2011,,,Bahrain
Coal,16,2012,,,Bahrain
Coal,16,2013,,,Bahrain
Coal,16,2014,,,Bahrain
Coal,16,2015,,,Bahrain
Coal,16,2016,,,Bahrain
Coal,16,2017,,,Bahrain
Coal,16,2018,,,Bahrain
Coal,16,2019,,,Bahrain
Coal,17,1971,,0,Bangladesh
Coal,17,1972,,0.003913151,Bangladesh
Coal,17,1973,,0.005085036,Bangladesh
Coal,17,1974,,0.004520027,Bangladesh
Coal,17,1975,,0.00523149,Bangladesh
Coal,17,1976,,0.00516873,Bangladesh
Coal,17,1977,,0.00539892,Bangladesh
Coal,17,1978,,0.00523149,Bangladesh
Coal,17,1979,,0.003892259,Bangladesh
Coal,17,1980,,0.005199587,Bangladesh
Coal,17,1981,,0.005345204,Bangladesh
Coal,17,1982,,0.006475221,Bangladesh
Coal,17,1983,,0.003664748,Bangladesh
Coal,17,1984,,0.001466594,Bangladesh
Coal,17,1985,,0.002050737,Bangladesh
Coal,17,1986,,0.00309706,Bangladesh
Coal,17,1987,,0.004875738,Bangladesh
Coal,17,1988,,0.005022234,Bangladesh
Coal,17,1989,,0.00523149,Bangladesh
Coal,17,1990,,0.01178132,Bangladesh
Coal,17,1991,,0.003766696,Bangladesh
Coal,17,1992,,0.003536506,Bangladesh
Coal,17,1993,,0.00131834,Bangladesh
Coal,17,1994,,0.001234645,Bangladesh
Coal,17,1995,,0.013434478,Bangladesh
Coal,17,1996,,0.007365963,Bangladesh
Coal,17,1997,,0.013518214,Bangladesh
Coal,17,1998,,0.003892217,Bangladesh
Coal,17,1999,,0.001925174,Bangladesh
Coal,17,2000,,0.013811165,Bangladesh
Coal,17,2001,,0.01464819,Bangladesh
Coal,17,2002,,0.015296892,Bangladesh
Coal,17,2003,,0.014627256,Bangladesh
Coal,17,2004,,0.01464819,Bangladesh
Coal,17,2005,,0.030052781,Bangladesh
Coal,17,2006,,0.045661935,Bangladesh
Coal,17,2007,,0.03726503,Bangladesh
Coal,17,2008,,0.039225835,Bangladesh
Coal,17,2009,,0.049013388,Bangladesh
Coal,17,2010,,0.031232758,Bangladesh
Coal,17,2011,,0.046495953,Bangladesh
Coal,17,2012,,0.03836561,Bangladesh
Coal,17,2013,,0.053114665,Bangladesh
Coal,17,2014,,0.033526058,Bangladesh
Coal,17,2015,,0.111684033,Bangladesh
Coal,17,2016,,0.08261916,Bangladesh
Coal,17,2017,,0.089544245,Bangladesh
Coal,17,2018,,0.102338447,Bangladesh
Coal,17,2019,,0.14433032,Bangladesh
Coal,19,1965,,,Belarus
Coal,19,1966,,,Belarus
Coal,19,1967,,,Belarus
Coal,19,1968,,,Belarus
Coal,19,1969,,,Belarus
Coal,19,1970,,,Belarus
Coal,19,1971,,,Belarus
Coal,19,1972,,,Belarus
Coal,19,1973,,,Belarus
Coal,19,1974,,,Belarus
Coal,19,1975,,,Belarus
Coal,19,1976,,,Belarus
Coal,19,1977,,,Belarus
Coal,19,1978,,,Belarus
Coal,19,1979,,,Belarus
Coal,19,1980,,,Belarus
Coal,19,1981,,,Belarus
Coal,19,1982,,,Belarus
Coal,19,1983,,,Belarus
Coal,19,1984,,,Belarus
Coal,19,1985,,0.090404568,Belarus
Coal,19,1986,,0.098898789,Belarus
Coal,19,1987,,0.096157943,Belarus
Coal,19,1988,,0.103018846,Belarus
Coal,19,1989,,0.101132169,Belarus
Coal,19,1990,,0.08895673,Belarus
Coal,19,1991,,0.084503357,Belarus
Coal,19,1992,,0.070380694,Belarus
Coal,19,1993,,0.060444204,Belarus
Coal,19,1994,,0.042349524,Belarus
Coal,19,1995,,0.039851679,Belarus
Coal,19,1996,,0.048364448,Belarus
Coal,19,1997,,0.050965665,Belarus
Coal,19,1998,,0.045229722,Belarus
Coal,19,1999,,0.041963241,Belarus
Coal,19,2000,,0.041658212,Belarus
Coal,19,2001,,0.029910686,Belarus
Coal,19,2002,,0.028214813,Belarus
Coal,19,2003,,0.026556378,Belarus
Coal,19,2004,,0.026013377,Belarus
Coal,19,2005,,0.028727474,Belarus
Coal,19,2006,,0.025720884,Belarus
Coal,19,2007,,0.029088807,Belarus
Coal,19,2008,,0.027117554,Belarus
Coal,19,2009,,0.025836398,Belarus
Coal,19,2010,,0.027026456,Belarus
Coal,19,2011,,0.032467014,Belarus
Coal,19,2012,,0.033117672,Belarus
Coal,19,2013,,0.035151448,Belarus
Coal,19,2014,,0.034871238,Belarus
Coal,19,2015,,0.031009785,Belarus
Coal,19,2016,,0.034070671,Belarus
Coal,19,2017,,0.035239107,Belarus
Coal,19,2018,,0.037020188,Belarus
Coal,19,2019,,0.039486012,Belarus
Coal,21,1965,,0.802573757,Belgium
Coal,21,1966,,0.732135579,Belgium
Coal,21,1967,,0.718550102,Belgium
Coal,21,1968,,0.741831042,Belgium
Coal,21,1969,,0.722485265,Belgium
Coal,21,1970,,0.680884174,Belgium
Coal,21,1971,,0.563821029,Belgium
Coal,21,1972,,0.538500391,Belgium
Coal,21,1973,,0.451900144,Belgium
Coal,21,1974,,0.483362784,Belgium
Coal,21,1975,,0.361004283,Belgium
Coal,21,1976,,0.37621358,Belgium
Coal,21,1977,,0.381582973,Belgium
Coal,21,1978,,0.390758608,Belgium
Coal,21,1979,,0.435367144,Belgium
Coal,21,1980,,0.438892223,Belgium
Coal,21,1981,,0.454653232,Belgium
Coal,21,1982,,0.455365838,Belgium
Coal,21,1983,,0.388584454,Belgium
Coal,21,1984,,0.450642735,Belgium
Coal,21,1985,,0.44937608,Belgium
Coal,21,1986,,0.38343406,Belgium
Coal,21,1987,,0.381575318,Belgium
Coal,21,1988,,0.385590592,Belgium
Coal,21,1989,,0.405124283,Belgium
Coal,21,1990,,0.445074215,Belgium
Coal,21,1991,,0.42573974,Belgium
Coal,21,1992,,0.381024884,Belgium
Coal,21,1993,,0.360931049,Belgium
Coal,21,1994,,0.387956424,Belgium
Coal,21,1995,,0.370545826,Belgium
Coal,21,1996,,0.354627654,Belgium
Coal,21,1997,,0.331064092,Belgium
Coal,21,1998,,0.329316522,Belgium
Coal,21,1999,,0.288546092,Belgium
Coal,21,2000,,0.319261126,Belgium
Coal,21,2001,,0.304107967,Belgium
Coal,21,2002,,0.260699099,Belgium
Coal,21,2003,,0.252176742,Belgium
Coal,21,2004,,0.234555547,Belgium
Coal,21,2005,,0.215516702,Belgium
Coal,21,2006,,0.212676293,Belgium
Coal,21,2007,,0.194352219,Belgium
Coal,21,2008,,0.191937817,Belgium
Coal,21,2009,,0.123642442,Belgium
Coal,21,2010,,0.156961792,Belgium
Coal,21,2011,,0.147776246,Belgium
Coal,21,2012,,0.139185519,Belgium
Coal,21,2013,,0.147422964,Belgium
Coal,21,2014,,0.140658016,Belgium
Coal,21,2015,,0.141408668,Belgium
Coal,21,2016,,0.134050492,Belgium
Coal,21,2017,,0.131286534,Belgium
Coal,21,2018,,0.130189467,Belgium
Coal,21,2019,,0.127520406,Belgium
Coal,26,1970,,,Bolivia
Coal,26,1971,,,Bolivia
Coal,26,1972,,,Bolivia
Coal,26,1973,,,Bolivia
Coal,26,1974,,,Bolivia
Coal,26,1975,,,Bolivia
Coal,26,1976,,,Bolivia
Coal,26,1977,,,Bolivia
Coal,26,1978,,,Bolivia
Coal,26,1979,,,Bolivia
Coal,26,1980,,,Bolivia
Coal,26,1981,,,Bolivia
Coal,26,1982,,,Bolivia
Coal,26,1983,,,Bolivia
Coal,26,1984,,,Bolivia
Coal,26,1985,,,Bolivia
Coal,26,1986,,,Bolivia
Coal,26,1987,,,Bolivia
Coal,26,1988,,,Bolivia
Coal,26,1989,,,Bolivia
Coal,26,1990,,,Bolivia
Coal,26,1991,,,Bolivia
Coal,26,1992,,,Bolivia
Coal,26,1993,,,Bolivia
Coal,26,1994,,,Bolivia
Coal,26,1995,,,Bolivia
Coal,26,1996,,,Bolivia
Coal,26,1997,,,Bolivia
Coal,26,1998,,,Bolivia
Coal,26,1999,,,Bolivia
Coal,26,2000,,,Bolivia
Coal,26,2001,,,Bolivia
Coal,26,2002,,,Bolivia
Coal,26,2003,,,Bolivia
Coal,26,2004,,,Bolivia
Coal,26,2005,,,Bolivia
Coal,26,2006,,,Bolivia
Coal,26,2007,,,Bolivia
Coal,26,2008,,,Bolivia
Coal,26,2009,,,Bolivia
Coal,26,2010,,,Bolivia
Coal,26,2011,,,Bolivia
Coal,26,2012,,,Bolivia
Coal,26,2013,,,Bolivia
Coal,26,2014,,,Bolivia
Coal,26,2015,,,Bolivia
Coal,26,2016,,,Bolivia
Coal,26,2017,,,Bolivia
Coal,26,2018,,,Bolivia
Coal,26,2019,,,Bolivia
Coal,29,1965,,0.07264098,Brazil
Coal,29,1966,,0.07871184,Brazil
Coal,29,1967,,0.081349524,Brazil
Coal,29,1968,,0.080051616,Brazil
Coal,29,1969,,0.089346312,Brazil
Coal,29,1970,,0.102041264,Brazil
Coal,29,1971,,0.102716785,Brazil
Coal,29,1972,,0.108129282,Brazil
Coal,29,1973,,0.106266818,Brazil
Coal,29,1974,,0.112724215,Brazil
Coal,29,1975,,0.134010892,Brazil
Coal,29,1976,,0.143015022,Brazil
Coal,29,1977,,0.181389733,Brazil
Coal,29,1978,,0.208566053,Brazil
Coal,29,1979,,0.226543175,Brazil
Coal,29,1980,,0.247121143,Brazil
Coal,29,1981,0.121478612,0.241768284,Brazil
Coal,29,1982,0.133902166,0.255570493,Brazil
Coal,29,1983,0.142862312,0.287412516,Brazil
Coal,29,1984,0.160341076,0.354928715,Brazil
Coal,29,1985,0.163633868,0.419572955,Brazil
Coal,29,1986,0.155166283,0.424773015,Brazil
Coal,29,1987,0.141353565,0.444797249,Brazil
Coal,29,1988,0.153983742,0.454564202,Brazil
Coal,29,1989,0.138972519,0.451049324,Brazil
Coal,29,1990,0.070634562,0.401834846,Brazil
Coal,29,1991,0.084493677,0.460668751,Brazil
Coal,29,1992,0.079100252,0.447048051,Brazil
Coal,29,1993,0.078616062,0.460570568,Brazil
Coal,29,1994,0.087677819,0.472793938,Brazil
Coal,29,1995,0.08601351,0.495827361,Brazil
Coal,29,1996,0.080163399,0.511628887,Brazil
Coal,29,1997,0.093801212,0.514696542,Brazil
Coal,29,1998,0.091789589,0.504144795,Brazil
Coal,29,1999,0.094046543,0.510508069,Brazil
Coal,29,2000,0.112418114,0.544253362,Brazil
Coal,29,2001,0.096511701,0.535636816,Brazil
Coal,29,2002,0.107255057,0.51843741,Brazil
Coal,29,2003,0.097906467,0.537907424,Brazil
Coal,29,2004,0.113536976,0.563964793,Brazil
Coal,29,2005,0.119056292,0.543904569,Brazil
Coal,29,2006,0.118950156,0.536306306,Brazil
Coal,29,2007,0.122450939,0.568338198,Brazil
Coal,29,2008,0.136317736,0.57647648,Brazil
Coal,29,2009,0.127450051,0.465145777,Brazil
Coal,29,2010,0.114428418,0.605511507,Brazil
Coal,29,2011,0.114521116,0.646810922,Brazil
Coal,29,2012,0.122212335,0.640067074,Brazil
Coal,29,2013,0.151794266,0.68991658,Brazil
Coal,29,2014,0.150576813,0.733558931,Brazil
Coal,29,2015,0.121681745,0.737919761,Brazil
Coal,29,2016,0.112131782,0.666526896,Brazil
Coal,29,2017,0.091183255,0.702977096,Brazil
Coal,29,2018,0.098814818,0.696335167,Brazil
Coal,29,2019,0.123273152,0.656076918,Brazil
Coal,30,1965,,,Brunei
Coal,30,1966,,,Brunei
Coal,30,1967,,,Brunei
Coal,30,1968,,,Brunei
Coal,30,1969,,,Brunei
Coal,30,1970,,,Brunei
Coal,30,1971,,,Brunei
Coal,30,1972,,,Brunei
Coal,30,1973,,,Brunei
Coal,30,1974,,,Brunei
Coal,30,1975,,,Brunei
Coal,30,1976,,,Brunei
Coal,30,1977,,,Brunei
Coal,30,1978,,,Brunei
Coal,30,1979,,,Brunei
Coal,30,1980,,,Brunei
Coal,30,1981,,,Brunei
Coal,30,1982,,,Brunei
Coal,30,1983,,,Brunei
Coal,30,1984,,,Brunei
Coal,30,1985,,,Brunei
Coal,30,1986,,,Brunei
Coal,30,1987,,,Brunei
Coal,30,1988,,,Brunei
Coal,30,1989,,,Brunei
Coal,30,1990,,,Brunei
Coal,30,1991,,,Brunei
Coal,30,1992,,,Brunei
Coal,30,1993,,,Brunei
Coal,30,1994,,,Brunei
Coal,30,1995,,,Brunei
Coal,30,1996,,,Brunei
Coal,30,1997,,,Brunei
Coal,30,1998,,,Brunei
Coal,30,1999,,,Brunei
Coal,30,2000,,,Brunei
Coal,30,2001,,,Brunei
Coal,30,2002,,,Brunei
Coal,30,2003,,,Brunei
Coal,30,2004,,,Brunei
Coal,30,2005,,,Brunei
Coal,30,2006,,,Brunei
Coal,30,2007,,,Brunei
Coal,30,2008,,,Brunei
Coal,30,2009,,,Brunei
Coal,30,2010,,,Brunei
Coal,30,2011,,,Brunei
Coal,30,2012,,,Brunei
Coal,30,2013,,,Brunei
Coal,30,2014,,,Brunei
Coal,30,2015,,,Brunei
