"Corn",179,2018,11181,8.90,8448,9788
"Corn",183,2018,15805,11.7,13436,10195
"Corn",184,2018,857,7.84,NULL,NULL
"Corn",186,2018,198,12.2,NULL,NULL
"Corn",192,2018,3738,10.0,2616,2891
"Corn",219,2018,976,7.77,NULL,NULL
"Corn",220,2018,21311,10.8,16522,13055
"Corn",234,2018,3226,10.9,NULL,NULL
"Corn",235,2018,5334,6.58,NULL,NULL
"Corn",250,2018,101,11.4,NULL,NULL
"Corn",258,2018,1240,9.28,NULL,NULL
"Corn",259,2018,457,14.1,NULL,NULL
"Corn",260,2018,127,9.53,NULL,NULL
"Corn",261,2018,13639,11.2,11073,9626
"Corn",262,2018,291,10.2,NULL,NULL
"Corn",168,2018,NULL,NULL,NULL,NULL
"Corn",170,2018,NULL,NULL,NULL,NULL
"Corn",1,2017,996,10.4,NULL,NULL
"Corn",9,2017,158,12.2,NULL,NULL
"Corn",10,2017,3074,11.4,NULL,NULL
"Corn",36,2017,452,11.1,NULL,NULL
"Corn",45,2017,4493,9.09,3040,2833
"Corn",56,2017,914,12.5,NULL,NULL
"Corn",75,2017,151,10.1,NULL,NULL
"Corn",86,2017,1479,11.4,NULL,NULL
"Corn",108,2017,468,12.8,NULL,NULL
"Corn",109,2017,52566,11.8,53672,52625
"Corn",111,2017,23324,10.7,20551,21956
"Corn",113,2017,62222,11.7,60540,55388
"Corn",122,2017,16891,8.34,11861,11022
"Corn",124,2017,5472,10.7,3797,4018
"Corn",137,2017,2161,11.6,NULL,NULL
"Corn",148,2017,1874,10.2,NULL,NULL
"Corn",153,2017,9100,10.6,6005,6006
"Corn",154,2017,34902,11.4,38544,32652
"Corn",155,2017,2537,11.6,NULL,NULL
"Corn",156,2017,12913,10.2,10700,8778
"Corn",159,2017,115,4.39,NULL,NULL
"Corn",164,2017,43675,11.3,37100,36815
"Corn",171,2017,296,10.4,NULL,NULL
"Corn",172,2017,146,8.40,NULL,NULL
"Corn",173,2017,2095,9.41,NULL,NULL
"Corn",178,2017,2957,8.90,2084,1726
"Corn",179,2017,10866,7.77,10642,8448
"Corn",183,2017,14193,10.8,11077,13436
"Corn",184,2017,1005,7.52,NULL,NULL
"Corn",186,2017,236,13.3,NULL,NULL
"Corn",192,2017,4064,10.0,3277,2616
"Corn",219,2017,1080,8.46,NULL,NULL
"Corn",220,2017,17678,9.09,16836,16522
"Corn",234,2017,3328,10.5,NULL,NULL
"Corn",235,2017,7467,8.78,NULL,NULL
"Corn",250,2017,89,11.0,NULL,NULL
"Corn",258,2017,1173,8.78,NULL,NULL
"Corn",259,2017,496,14.4,NULL,NULL
"Corn",260,2017,127,9.53,NULL,NULL
"Corn",261,2017,12550,10.1,11261,11073
"Corn",262,2017,248,9.72,NULL,NULL
"Corn",168,2017,NULL,NULL,NULL,NULL
"Corn",170,2017,NULL,NULL,NULL,NULL
"Corn",1,2016,976,7.77,NULL,NULL
"Corn",9,2016,273,13.4,NULL,NULL
"Corn",10,2016,3435,11.5,NULL,NULL
"Corn",36,2016,352,11.6,NULL,NULL
"Corn",45,2016,3911,8.78,2716,3040
"Corn",56,2016,778,11.7,NULL,NULL
"Corn",75,2016,147,9.09,NULL,NULL
"Corn",86,2016,1577,10.9,NULL,NULL
"Corn",108,2016,693,13.1,NULL,NULL
"Corn",109,2016,58420,12.5,50139,53672
"Corn",111,2016,26361,11.6,20803,20551
"Corn",113,2016,67706,12.2,61080,60540
"Corn",122,2016,17451,9.47,11774,11861
"Corn",124,2016,6160,10.7,3363,3797
"Corn",137,2016,2607,10.9,NULL,NULL
"Corn",148,2016,1727,10.6,NULL,NULL
"Corn",153,2016,8613,9.84,6467,6005
"Corn",154,2016,37388,11.5,37557,38544
"Corn",155,2016,3014,10.7,NULL,NULL
"Corn",156,2016,14878,10.3,9540,10700
"Corn",159,2016,139,6.27,NULL,NULL
"Corn",164,2016,43931,11.5,36091,37100
"Corn",171,2016,261,9.09,NULL,NULL
"Corn",172,2016,156,9.41,NULL,NULL
"Corn",173,2016,2296,8.59,NULL,NULL
"Corn",178,2016,3294,8.65,2085,2084
"Corn",179,2016,11144,8.46,10095,10642
"Corn",183,2016,13537,10.1,11752,11077
"Corn",184,2016,1095,7.84,NULL,NULL
"Corn",186,2016,227,14.4,NULL,NULL
"Corn",192,2016,3479,8.59,3135,3277
"Corn",219,2016,1089,8.15,NULL,NULL
"Corn",220,2016,19116,8.90,17525,16836
"Corn",234,2016,3048,9.41,NULL,NULL
"Corn",235,2016,7429,8.15,NULL,NULL
"Corn",250,2016,128,10.9,NULL,NULL
"Corn",258,2016,1355,9.84,NULL,NULL
"Corn",259,2016,457,14.1,NULL,NULL
"Corn",260,2016,128,9.09,NULL,NULL
"Corn",261,2016,14224,10.9,11266,11261
"Corn",262,2016,257,9.22,NULL,NULL
"Corn",168,2016,NULL,NULL,NULL,NULL
"Corn",170,2016,NULL,NULL,NULL,NULL
"Corn",1,2015,878,8.34,NULL,NULL
"Corn",9,2015,192,13.1,NULL,NULL
"Corn",10,2015,2244,11.7,NULL,NULL
"Corn",36,2015,305,11.6,NULL,NULL
"Corn",45,2015,3706,9.53,2293,2716
"Corn",56,2015,845,11.2,NULL,NULL
"Corn",75,2015,179,8.84,NULL,NULL
"Corn",86,2015,1238,11.5,NULL,NULL
"Corn",108,2015,368,12.9,NULL,NULL
"Corn",109,2015,51192,10.8,46295,50139
"Corn",111,2015,21753,9.78,19142,20803
"Corn",113,2015,61145,11.3,55603,61080
"Corn",122,2015,14097,9.28,10413,11774
"Corn",124,2015,5679,10.7,3500,3363
"Corn",137,2015,1684,10.6,NULL,NULL
"Corn",148,2015,1616,10.7,NULL,NULL
"Corn",153,2015,8872,10.2,7026,6467
"Corn",154,2015,36023,11.4,32547,37557
"Corn",155,2015,2430,11.5,NULL,NULL
"Corn",156,2015,11620,9.41,8018,9540
"Corn",159,2015,139,6.90,NULL,NULL
"Corn",164,2015,41595,11.5,35279,36091
"Corn",171,2015,265,9.09,NULL,NULL
"Corn",172,2015,182,11.2,NULL,NULL
"Corn",173,2015,2518,9.28,NULL,NULL
"Corn",178,2015,2151,6.90,1382,2085
"Corn",179,2015,8290,8.03,6769,10095
"Corn",183,2015,13497,10.2,11417,11752
"Corn",184,2015,924,8.78,NULL,NULL
"Corn",186,2015,143,11.7,NULL,NULL
"Corn",192,2015,3771,9.41,2780,3135
"Corn",219,2015,706,6.71,NULL,NULL
"Corn",220,2015,19183,9.97,16038,17525
"Corn",234,2015,3562,10.3,NULL,NULL
"Corn",235,2015,7082,8.97,NULL,NULL
"Corn",250,2015,74,10.8,NULL,NULL
"Corn",258,2015,1355,9.84,NULL,NULL
"Corn",259,2015,447,13.8,NULL,NULL
"Corn",260,2015,131,9.28,NULL,NULL
"Corn",261,2015,12755,10.1,10402,11266
"Corn",262,2015,238,9.97,NULL,NULL
"Corn",168,2015,NULL,NULL,NULL,NULL
"Corn",170,2015,NULL,NULL,NULL,NULL
"Corn",1,2014,1192,9.34,NULL,NULL
"Corn",9,2014,149,13.1,NULL,NULL
"Corn",10,2014,2663,11.5,NULL,NULL
"Corn",36,2014,488,10.9,NULL,NULL
"Corn",45,2014,3511,9.03,2606,2293
"Corn",56,2014,734,10.6,NULL,NULL
"Corn",75,2014,137,8.46,NULL,NULL
"Corn",86,2014,1421,10.4,NULL,NULL
"Corn",108,2014,406,12.5,NULL,NULL
"Corn",109,2014,58145,12.1,48253,46295
"Corn",111,2014,27340,11.5,23266,19142
"Corn",113,2014,62026,11.6,52044,55603
"Corn",122,2014,14668,9.66,9690,10413
"Corn",124,2014,5450,9.28,3570,3500
"Corn",137,2014,1874,11.2,NULL,NULL
"Corn",148,2014,1855,10.4,NULL,NULL
"Corn",153,2014,9217,10.1,7187,7026
"Corn",154,2014,34544,10.6,28766,32547
"Corn",155,2014,2377,11.2,NULL,NULL
"Corn",156,2014,14294,10.6,10015,8018
"Corn",159,2014,190,6.27,NULL,NULL
"Corn",164,2014,39782,11.2,32758,35279
"Corn",171,2014,278,9.15,NULL,NULL
"Corn",172,2014,237,12.2,NULL,NULL
"Corn",173,2014,2514,9.41,NULL,NULL
"Corn",178,2014,2804,8.65,1409,1382
"Corn",179,2014,9555,8.28,6761,6769
"Corn",183,2014,15822,11.2,12874,11417
"Corn",184,2014,1028,9.41,NULL,NULL
"Corn",186,2014,188,11.9,NULL,NULL
"Corn",192,2014,3759,9.28,2783,2780
"Corn",219,2014,832,7.34,NULL,NULL
"Corn",220,2014,20675,9.28,15430,16038
"Corn",234,2014,3165,9.53,NULL,NULL
"Corn",235,2014,6720,9.22,NULL,NULL
"Corn",250,2014,113,10.0,NULL,NULL
"Corn",258,2014,1343,8.97,NULL,NULL
"Corn",259,2014,613,13.1,NULL,NULL
"Corn",260,2014,136,9.34,NULL,NULL
"Corn",261,2014,12961,10.1,10295,10402
"Corn",262,2014,210,8.65,NULL,NULL
"Corn",168,2014,NULL,NULL,NULL,NULL
"Corn",170,2014,NULL,NULL,NULL,NULL
"Corn",1,2013,1031,9.09,NULL,NULL
"Corn",9,2013,229,11.1,NULL,NULL
"Corn",10,2013,4311,10.9,NULL,NULL
"Corn",36,2013,820,11.9,NULL,NULL
"Corn",45,2013,3704,8.97,2615,2606
"Corn",56,2013,707,10.0,NULL,NULL
"Corn",75,2013,263,8.34,NULL,NULL
"Corn",86,2013,2091,11.4,NULL,NULL
"Corn",108,2013,528,11.3,NULL,NULL
"Corn",109,2013,49872,10.3,43722,48253
"Corn",111,2013,24876,10.4,22475,23266
"Corn",113,2013,55549,10.1,44105,52044
"Corn",122,2013,13335,7.84,8453,9690
"Corn",124,2013,6019,9.91,3449,3570
"Corn",137,2013,3289,10.9,NULL,NULL
"Corn",148,2013,1692,9.72,NULL,NULL
"Corn",153,2013,9912,9.91,7399,7187
"Corn",154,2013,34574,10.4,26952,28766
"Corn",155,2013,3886,10.6,NULL,NULL
"Corn",156,2013,10318,7.84,6862,10015
"Corn",159,2013,219,7.21,NULL,NULL
"Corn",164,2013,40822,10.2,31767,32758
"Corn",171,2013,280,8.65,NULL,NULL
"Corn",172,2013,183,11.9,NULL,NULL
"Corn",173,2013,2857,9.41,NULL,NULL
"Corn",178,2013,2950,8.28,1700,1409
"Corn",179,2013,10149,6.96,7039,6761
"Corn",183,2013,16077,10.7,12944,12874
"Corn",184,2013,993,7.21,NULL,NULL
"Corn",186,2013,171,11.7,NULL,NULL
"Corn",192,2013,4191,9.41,3128,2783
"Corn",219,2013,1048,7.96,NULL,NULL
"Corn",220,2013,19519,9.09,16411,15430
"Corn",234,2013,3397,9.53,NULL,NULL
"Corn",235,2013,7360,8.65,NULL,NULL
"Corn",250,2013,133,10.6,NULL,NULL
"Corn",258,2013,1178,9.09,NULL,NULL
"Corn",259,2013,737,13.4,NULL,NULL
"Corn",260,2013,134,9.22,NULL,NULL
"Corn",261,2013,11804,8.97,8608,10295
"Corn",262,2013,216,7.96,NULL,NULL
"Corn",168,2013,NULL,NULL,NULL,NULL
"Corn",170,2013,NULL,NULL,NULL,NULL
"Corn",1,2012,660,6.27,NULL,NULL
"Corn",9,2012,158,12.2,NULL,NULL
"Corn",10,2012,2844,10.9,NULL,NULL
"Corn",36,2012,868,11.9,NULL,NULL
"Corn",45,2012,3326,8.46,1973,2615
"Corn",56,2012,546,7.21,NULL,NULL
"Corn",75,2012,116,7.21,NULL,NULL
"Corn",86,2012,1339,11.6,NULL,NULL
"Corn",108,2012,668,12.2,NULL,NULL
"Corn",109,2012,35204,6.90,28429,43722
"Corn",111,2012,15367,6.27,11765,22475
"Corn",113,2012,48361,8.78,39629,44105
"Corn",122,2012,9707,5.70,6253,8453
"Corn",124,2012,2649,4.39,1684,3449
"Corn",137,2012,2418,10.6,NULL,NULL
"Corn",148,2012,1241,7.21,NULL,NULL
"Corn",153,2012,6630,7.15,6014,7399
"Corn",154,2012,32689,9.78,29221,26952
"Corn",155,2012,3048,9.41,NULL,NULL
"Corn",156,2012,6381,4.70,3631,6862
"Corn",159,2012,158,6.52,NULL,NULL
"Corn",164,2012,33515,9.09,24316,31767
"Corn",171,2012,264,7.96,NULL,NULL
"Corn",172,2012,185,10.6,NULL,NULL
"Corn",173,2012,1950,7.52,NULL,NULL
"Corn",178,2012,2377,7.52,1107,1700
"Corn",179,2012,8534,6.58,6962,7039
"Corn",183,2012,11585,7.90,9007,12944
"Corn",184,2012,922,6.90,NULL,NULL
"Corn",186,2012,270,12.8,NULL,NULL
"Corn",192,2012,3175,7.84,2084,3128
"Corn",219,2012,929,7.65,NULL,NULL
"Corn",220,2012,12923,6.02,9829,16411
"Corn",234,2012,1922,5.45,NULL,NULL
"Corn",235,2012,6100,9.53,NULL,NULL
"Corn",250,2012,144,10.4,NULL,NULL
"Corn",258,2012,844,5.96,NULL,NULL
"Corn",259,2012,682,13.4,NULL,NULL
"Corn",260,2012,113,8.03,NULL,NULL
"Corn",261,2012,11391,8.15,8473,8608
"Corn",262,2012,216,8.90,NULL,NULL
"Corn",168,2012,NULL,NULL,NULL,NULL
"Corn",170,2012,NULL,NULL,NULL,NULL
"Corn",1,2011,723,6.58,NULL,NULL
"Corn",9,2011,158,11.1,NULL,NULL
"Corn",10,2011,1862,9.15,NULL,NULL
"Corn",36,2011,689,11.6,NULL,NULL
"Corn",45,2011,4391,7.96,2878,1973
"Corn",56,2011,600,7.84,NULL,NULL
"Corn",75,2011,87,6.52,NULL,NULL
"Corn",86,2011,1090,9.22,NULL,NULL
"Corn",108,2011,576,11.8,NULL,NULL
"Corn",109,2011,49249,10.1,42383,28429
"Corn",111,2011,21323,9.09,16810,11765
"Corn",113,2011,59852,10.4,49638,39629
"Corn",122,2011,11414,6.58,7703,6253
"Corn",124,2011,4589,8.72,2614,1684
"Corn",137,2011,1954,8.15,NULL,NULL
"Corn",148,2011,1162,6.52,NULL,NULL
"Corn",153,2011,8510,9.28,6869,6014
"Corn",154,2011,30314,10.3,27239,29221
"Corn",155,2011,2373,7.15,NULL,NULL
"Corn",156,2011,8831,7.52,5849,3631
"Corn",159,2011,116,7.96,NULL,NULL
"Corn",164,2011,39014,10.0,29607,24316
"Corn",171,2011,253,8.15,NULL,NULL
"Corn",172,2011,205,11.2,NULL,NULL
"Corn",173,2011,2094,8.40,NULL,NULL
"Corn",178,2011,1738,4.89,1069,1107
"Corn",179,2011,5494,7.84,4043,6962
"Corn",183,2011,12435,9.59,10110,9007
"Corn",184,2011,443,5.64,NULL,NULL
"Corn",186,2011,278,13.4,NULL,NULL
"Corn",192,2011,2706,7.15,2008,2084
"Corn",219,2011,544,3.57,NULL,NULL
"Corn",220,2011,16596,8.65,13678,9829
"Corn",234,2011,2445,8.59,NULL,NULL
"Corn",235,2011,3397,7.02,NULL,NULL
"Corn",250,2011,124,10.2,NULL,NULL
"Corn",258,2011,1019,7.77,NULL,NULL
"Corn",259,2011,714,13.4,NULL,NULL
"Corn",260,2011,89,7.15,NULL,NULL
"Corn",261,2011,13070,9.84,9800,8473
"Corn",262,2011,231,8.15,NULL,NULL
"Corn",168,2011,NULL,NULL,NULL,NULL
"Corn",170,2011,NULL,NULL,NULL,NULL
"Corn",1,2010,730,7.52,NULL,NULL
"Corn",9,2010,117,13.1,NULL,NULL
"Corn",10,2010,1447,9.53,NULL,NULL
"Corn",36,2010,877,12.2,NULL,NULL
"Corn",45,2010,4640,9.03,2420,2878
"Corn",56,2010,500,7.21,NULL,NULL
"Corn",75,2010,69,6.83,NULL,NULL
"Corn",86,2010,908,8.90,NULL,NULL
"Corn",108,2010,530,11.9,NULL,NULL
"Corn",109,2010,49448,10.9,43709,42383
"Corn",111,2010,22810,10.6,16796,16810
"Corn",113,2010,54692,11.2,48411,49638
"Corn",122,2010,14645,8.65,10425,7703
"Corn",124,2010,3874,8.46,2703,2614
"Corn",137,2010,1778,9.41,NULL,NULL
"Corn",148,2010,1157,6.27,NULL,NULL
"Corn",153,2010,7947,9.66,6326,6869
"Corn",154,2010,32819,11.1,30610,27239
"Corn",155,2010,2314,8.40,NULL,NULL
"Corn",156,2010,9372,8.97,6863,5849
"Corn",159,2010,116,8.46,NULL,NULL
"Corn",164,2010,37315,11.2,30386,29607
"Corn",171,2010,205,7.40,NULL,NULL
"Corn",172,2010,301,11.2,NULL,NULL
"Corn",173,2010,2232,9.03,NULL,NULL
"Corn",178,2010,1941,5.64,1094,1069
"Corn",179,2010,6303,8.78,4982,4043
"Corn",183,2010,13289,10.8,10209,10110
"Corn",184,2010,1105,8.46,NULL,NULL
"Corn",186,2010,193,12.5,NULL,NULL
"Corn",192,2010,2958,8.03,1926,2008
"Corn",219,2010,714,6.21,NULL,NULL
"Corn",220,2010,14470,9.09,13071,13678
"Corn",234,2010,1901,7.65,NULL,NULL
"Corn",235,2010,7607,8.78,NULL,NULL
"Corn",250,2010,103,11.1,NULL,NULL
"Corn",258,2010,527,4.07,NULL,NULL
"Corn",259,2010,650,13.1,NULL,NULL
"Corn",260,2010,66,5.64,NULL,NULL
"Corn",261,2010,12755,9.97,10206,9800
"Corn",262,2010,156,7.71,NULL,NULL
"Corn",168,2010,NULL,NULL,NULL,NULL
"Corn",170,2010,NULL,NULL,NULL,NULL
"Corn",1,2009,685,6.77,NULL,NULL
"Corn",9,2009,88,10.9,NULL,NULL
"Corn",10,2009,1541,9.59,NULL,NULL
"Corn",36,2009,731,11.2,NULL,NULL
"Corn",45,2009,3847,8.65,2575,2420
"Corn",56,2009,600,9.09,NULL,NULL
"Corn",75,2009,91,6.08,NULL,NULL
"Corn",86,2009,1315,8.97,NULL,NULL
"Corn",108,2009,375,11.6,NULL,NULL
"Corn",109,2009,52151,11.2,47484,43709
"Corn",111,2009,23715,10.2,19233,16796
"Corn",113,2009,61145,11.7,55309,48411
"Corn",122,2009,15196,9.03,10473,10425
"Corn",124,2009,4819,9.72,3184,2703
"Corn",137,2009,2045,8.40,NULL,NULL
"Corn",148,2009,1565,8.65,NULL,NULL
"Corn",153,2009,7856,9.15,6236,6326
"Corn",154,2009,31600,10.4,30614,30610
"Corn",155,2009,2259,8.59,NULL,NULL
"Corn",156,2009,11347,9.47,8111,6863
"Corn",159,2009,100,9.53,NULL,NULL
"Corn",164,2009,40237,10.6,34043,30386
"Corn",171,2009,254,8.46,NULL,NULL
"Corn",172,2009,241,11.9,NULL,NULL
"Corn",173,2009,2025,8.34,NULL,NULL
"Corn",178,2009,2377,6.90,1343,1094
"Corn",179,2009,5082,7.52,4380,4982
"Corn",183,2009,13638,10.3,11889,10209
"Corn",184,2009,853,6.58,NULL,NULL
"Corn",186,2009,174,13.4,NULL,NULL
"Corn",192,2009,3318,9.03,2181,1926
"Corn",219,2009,902,6.71,NULL,NULL
"Corn",220,2009,17949,9.22,15806,13071
"Corn",234,2009,2217,8.46,NULL,NULL
"Corn",235,2009,6173,7.84,NULL,NULL
"Corn",250,2009,64,9.41,NULL,NULL
"Corn",258,2009,1098,7.84,NULL,NULL
"Corn",259,2009,573,12.8,NULL,NULL
"Corn",260,2009,96,7.90,NULL,NULL
"Corn",261,2009,11386,8.59,9811,10206
"Corn",262,2009,160,8.78,NULL,NULL
"Corn",168,2009,NULL,NULL,NULL,NULL
"Corn",170,2009,NULL,NULL,NULL,NULL
"Corn",1,2008,620,5.77,NULL,NULL
"Corn",9,2008,62,10.3,NULL,NULL
"Corn",10,2008,1660,10.3,NULL,NULL
"Corn",36,2008,842,10.9,NULL,NULL
"Corn",45,2008,3514,9.09,2223,2575
"Corn",56,2008,482,7.52,NULL,NULL
"Corn",75,2008,97,6.90,NULL,NULL
"Corn",86,2008,1102,8.46,NULL,NULL
"Corn",108,2008,345,10.6,NULL,NULL
"Corn",109,2008,54104,10.7,50602,47484
"Corn",111,2008,22189,10.1,17273,19233
"Corn",113,2008,55595,10.5,51295,55309
"Corn",122,2008,12262,8.40,9271,10473
"Corn",124,2008,3868,8.59,2663,3184
"Corn",137,2008,1865,9.41,NULL,NULL
"Corn",148,2008,1229,7.90,NULL,NULL
"Corn",153,2008,7501,8.78,5651,6236
"Corn",154,2008,29626,10.2,26159,30614
"Corn",155,2008,2489,8.78,NULL,NULL
"Corn",156,2008,9692,8.90,7422,8111
"Corn",159,2008,108,7.65,NULL,NULL
"Corn",164,2008,35398,9.84,30142,34043
"Corn",171,2008,218,7.21,NULL,NULL
"Corn",172,2008,258,10.9,NULL,NULL
"Corn",173,2008,2340,8.21,NULL,NULL
"Corn",178,2008,1644,4.70,1185,1343
"Corn",179,2008,7244,7.84,5773,4380
"Corn",183,2008,10381,9.53,9164,11889
"Corn",184,2008,894,8.40,NULL,NULL
"Corn",186,2008,163,12.2,NULL,NULL
"Corn",192,2008,2972,7.65,1958,2181
"Corn",219,2008,504,3.45,NULL,NULL
"Corn",220,2008,14864,8.46,12387,15806
"Corn",234,2008,1888,7.21,NULL,NULL
"Corn",235,2008,6084,7.77,NULL,NULL
"Corn",250,2008,91,9.84,NULL,NULL
"Corn",258,2008,932,6.52,NULL,NULL
"Corn",259,2008,468,13.1,NULL,NULL
"Corn",260,2008,85,8.15,NULL,NULL
"Corn",261,2008,10021,8.59,8397,9811
"Corn",262,2008,176,8.40,NULL,NULL
"Corn",168,2008,NULL,NULL,NULL,NULL
"Corn",170,2008,NULL,NULL,NULL,NULL
"Corn",1,2007,554,4.07,NULL,NULL
"Corn",9,2007,103,11.6,NULL,NULL
"Corn",10,2007,2532,9.72,NULL,NULL
"Corn",36,2007,878,10.9,NULL,NULL
"Corn",45,2007,3769,9.41,2584,2223
"Corn",56,2007,465,5.01,NULL,NULL
"Corn",75,2007,80,5.64,NULL,NULL
"Corn",86,2007,1451,7.52,NULL,NULL
"Corn",108,2007,453,10.6,NULL,NULL
"Corn",109,2007,58007,11.2,50580,50602
"Corn",111,2007,24916,10.0,18797,17273
"Corn",113,2007,60373,11.4,52258,51295
"Corn",122,2007,12899,8.46,9347,9271
"Corn",124,2007,4356,7.52,2983,2663
"Corn",137,2007,3022,10.0,NULL,NULL
"Corn",148,2007,1192,5.33,NULL,NULL
"Corn",153,2007,7310,7.08,5194,5651
"Corn",154,2007,29110,9.91,25879,26159
"Corn",155,2007,3420,8.15,NULL,NULL
"Corn",156,2007,11628,8.78,7717,7422
"Corn",159,2007,135,8.78,NULL,NULL
"Corn",164,2007,37388,10.9,30356,30142
"Corn",171,2007,258,6.58,NULL,NULL
"Corn",172,2007,246,11.6,NULL,NULL
